B_PWM:	-0.19	 ,DistA:	250	 ,ServoA_O:	165.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	250	 ,ServoA_O:	165.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	212	 ,ServoA_O:	100.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	212	 ,ServoA_O:	101.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	159	 ,ServoA_O:	101.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	159	 ,ServoA_O:	102.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	159	 ,ServoA_O:	102.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	159	 ,ServoA_O:	102.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	129	 ,ServoA_O:	103.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	129	 ,ServoA_O:	103.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	129	 ,ServoA_O:	104.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	129	 ,ServoA_O:	104.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	129	 ,ServoA_O:	105.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	113	 ,ServoA_O:	105.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	113	 ,ServoA_O:	106.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	113	 ,ServoA_O:	106.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	113	 ,ServoA_O:	106.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	102	 ,ServoA_O:	107.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	102	 ,ServoA_O:	107.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	102	 ,ServoA_O:	108.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	102	 ,ServoA_O:	108.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	102	 ,ServoA_O:	109.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	95	 ,ServoA_O:	109.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	95	 ,ServoA_O:	110.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	95	 ,ServoA_O:	110.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	95	 ,ServoA_O:	111.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	92	 ,ServoA_O:	111.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	92	 ,ServoA_O:	111.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	92	 ,ServoA_O:	112.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	92	 ,ServoA_O:	112.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	113.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	113.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	114.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	114.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	115.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	115.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	115.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	116.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	116.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	117.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	117.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	118.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	118.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	119.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	119.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	119.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	120.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	120.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	121.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	121.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	122.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	122.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	123.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	123.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	123.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	124.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	124.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	125.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	125.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	126.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	126.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	88	 ,ServoA_O:	127.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	127.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	127.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	128.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	128.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	129.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	129.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	130.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	130.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	90	 ,ServoA_O:	131.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	93	 ,ServoA_O:	131.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	93	 ,ServoA_O:	131.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	93	 ,ServoA_O:	132.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	93	 ,ServoA_O:	132.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	96	 ,ServoA_O:	133.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	96	 ,ServoA_O:	133.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	96	 ,ServoA_O:	134.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	96	 ,ServoA_O:	134.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	96	 ,ServoA_O:	135.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	53	 ,ServoA_O:	135.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	53	 ,ServoA_O:	135.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	53	 ,ServoA_O:	136.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	53	 ,ServoA_O:	136.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	77	 ,ServoA_O:	137.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	77	 ,ServoA_O:	137.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	77	 ,ServoA_O:	138.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	77	 ,ServoA_O:	138.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	77	 ,ServoA_O:	139.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	138	 ,ServoA_O:	139.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	138	 ,ServoA_O:	139.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	138	 ,ServoA_O:	140.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	138	 ,ServoA_O:	140.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	176	 ,ServoA_O:	141.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	176	 ,ServoA_O:	141.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	176	 ,ServoA_O:	142.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	176	 ,ServoA_O:	142.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	176	 ,ServoA_O:	143.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	200	 ,ServoA_O:	143.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	200	 ,ServoA_O:	144.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	200	 ,ServoA_O:	144.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	200	 ,ServoA_O:	144.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	777	 ,ServoA_O:	145.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	777	 ,ServoA_O:	145.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	777	 ,ServoA_O:	146.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	777	 ,ServoA_O:	146.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	777	 ,ServoA_O:	147.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	535	 ,ServoA_O:	147.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	535	 ,ServoA_O:	148.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	535	 ,ServoA_O:	148.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	535	 ,ServoA_O:	148.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	401	 ,ServoA_O:	149.20
